Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality
P00961	P0AES4	glyS	gyrA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P00961	P0AES6	glyS	gyrB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P00961	P0AEU7	glyS	skp	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P00962	P00962	glnS	glnS	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P00962	P0A6Q6	glnS	fabZ	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P00962	P0A8I5	glnS	trmB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P00962	P21645	glnS	lpxD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P00963	P00963	asnA	asnA	1369484:0071:LC:binary|24561554:0397:HT:binary|9437423:0114:LC:binary	562	True
P00963	P76349	asnA	yeeL	24561554:0397:HT:binary	562	True
P00968	P00968	carB	carB	10029528:0114:LC:binary|10428826:0114:LC:binary|11551199:0028:LC:binary|12130656:0114:LC:binary|15322282:0114:LC:binary|24561554:0397:HT:binary	562	True
P00968	P0A6F1	carB	carA	10029528:0114:LC:binary|10089390:0114:LC:binary|10428826:0114:LC:binary|10587438:0114:LC:binary|11551199:0027:LC:binary|12130656:0114:LC:binary|15322282:0114:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex|22841294:1246:LC:co-complex|23582331:0069:LC:co-complex|24561554:0397:HT:binary|9174345:0114:LC:binary|9636022:0114:LC:binary	562	True
P00968	P0A6W5	carB	greA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P03018	rpsF	uvrD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P06710	rpsF	dnaX	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P08622	rpsF	dnaJ	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0A6A8	rpsF	acpP	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0A6G7	rpsF	clpP	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0A6X3	rpsF	hfq	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0A6Y1	rpsF	ihfB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0A6Z3	rpsF	htpG	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0A707	rpsF	infC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0A776	rpsF	rppH	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0A799	rpsF	pgk	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0A7T7	rpsF	rpsR	24561554:0397:HT:binary|24627523:0397:HT:binary	562	True
P02358	P0A7W1	rpsF	rpsE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0A7Y8	rpsF	rnpA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0A7Z4	rpsF	rpoA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex|28408604:0071:LC:binary	562	True
P02358	P0A8E5	rpsF	yacL	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0A8G0	rpsF	uvrC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0A8I5	rpsF	trmB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0A8J8	rpsF	rhlB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0A8M3	rpsF	thrS	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P02358	P0A8M6	rpsF	yeeX	16606699:0096:LC:binary|19402753:0676:HT:co-complex	562	True
P02358	P0A8V2	rpsF	rpoB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0A9P6	rpsF	deaD	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0A9X4	rpsF	mreB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0A9Y6	rpsF	cspC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0AA39	rpsF	rluC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0AAS7	rpsF	ybcJ	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0ABH9	rpsF	clpA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0ABS8	rpsF	holE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0ABT2	rpsF	dps	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0ACN4	rpsF	allR	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0ADH5	rpsF	fimB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0AFG0	rpsF	nusG	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P0AG24	rpsF	spoT	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0AGJ5	rpsF	yfiF	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0C054	rpsF	ibpA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P0DMC9	rpsF	rcsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P14081	rpsF	selB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P16528	rpsF	iclR	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P21499	rpsF	rnr	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P21513	rpsF	rne	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P25522	rpsF	mnmE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P33224	rpsF	aidB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P36979	rpsF	rlmN	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P37765	rpsF	rluB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P60785	rpsF	lepA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P63228	rpsF	gmhB	16606699:0096:LC:binary|19402753:0676:HT:co-complex	562	True
P02358	P68739	rpsF	nfi	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02358	P75767	rpsF	ybhK	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02358	P75829	rpsF	ybjX	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02359	P03004	rpsG	dnaA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P02359	P03018	rpsG	uvrD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P05055	rpsG	pnp	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P05719	rpsG	hsdS	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P06612	rpsG	topA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P09372	rpsG	grpE	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A6A8	rpsG	acpP	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A6G7	rpsG	clpP	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A6H5	rpsG	hslU	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A6L9	rpsG	hscB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A6Q3	rpsG	fabA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A6Q6	rpsG	fabZ	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A6W5	rpsG	greA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A6X3	rpsG	hfq	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A6Y1	rpsG	ihfB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A6Y5	rpsG	hslO	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A6Z3	rpsG	htpG	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A707	rpsG	infC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A715	rpsG	kdsA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A776	rpsG	rppH	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A7A9	rpsG	ppa	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A7B8	rpsG	hslV	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A7E9	rpsG	pyrH	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A7W1	rpsG	rpsE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A7Y8	rpsG	rnpA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A7Z4	rpsG	rpoA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|28408604:0071:LC:binary	562	True
P02359	P0A800	rpsG	rpoZ	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A847	rpsG	tgt	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A850	rpsG	tig	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19737520:0096:LC:binary	562	True
P02359	P0A8A8	rpsG	rimP	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A8G0	rpsG	uvrC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A8I5	rpsG	trmB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A8J8	rpsG	rhlB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A8M3	rpsG	thrS	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A8N5	rpsG	lysU	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A8T7	rpsG	rpoC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A968	rpsG	cspD	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A972	rpsG	cspE	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P02359	P0A9K3	rpsG	ybeZ	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A9L5	rpsG	ppiC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A9M0	rpsG	lon	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A9P6	rpsG	deaD	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A9R7	rpsG	ftsE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A9W0	rpsG	ulaR	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0A9X9	rpsG	cspA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P02359	P0A9Y6	rpsG	cspC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P02359	P0AA39	rpsG	rluC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P02359	P0AAI3	rpsG	ftsH	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0AAM3	rpsG	hypC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0ABH9	rpsG	clpA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0ABS5	rpsG	dnaG	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0ACF4	rpsG	hupB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P02359	P0ACG8	rpsG	hslR	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0ACN4	rpsG	allR	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0ADH5	rpsG	fimB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0ADK8	rpsG	yibL	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0AED9	rpsG	dcm	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0AFF6	rpsG	nusA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P02359	P0AFG0	rpsG	nusG	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0AFZ3	rpsG	sspB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0AG24	rpsG	spoT	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0AGJ5	rpsG	yfiF	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0AGK4	rpsG	yhbY	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0C054	rpsG	ibpA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0C0R7	rpsG	rlmE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P0DMC9	rpsG	rcsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P14081	rpsG	selB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P15038	rpsG	helD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P16528	rpsG	iclR	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P21499	rpsG	rnr	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P21513	rpsG	rne	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P21645	rpsG	lpxD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P02359	P22523	rpsG	mukB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P23830	rpsG	pssA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P25522	rpsG	mnmE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P25539	rpsG	ribD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P30745	rpsG	moaA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P33224	rpsG	aidB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P33371	rpsG	dusC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P33594	rpsG	nikE	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P36659	rpsG	cbpA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P36979	rpsG	rlmN	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P37765	rpsG	rluB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P02359	P39286	rpsG	rsgA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P42184	rpsG	prsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P43329	rpsG	hrpA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P60723	rpsG	rplD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P60785	rpsG	lepA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P63177	rpsG	rlmB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P63284	rpsG	clpB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P64476	rpsG	ydiH	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P67910	rpsG	hldD	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P68739	rpsG	nfi	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P75767	rpsG	ybhK	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P75829	rpsG	ybjX	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P76086	rpsG	paaX	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02359	P76104	rpsG	rlhA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02413	P03004	rplO	dnaA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P05055	rplO	pnp	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P0A6A8	rplO	acpP	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P0A6X3	rplO	hfq	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P0A6Y1	rplO	ihfB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02413	P0A707	rplO	infC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P0A776	rplO	rppH	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P0A7A7	rplO	plsB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02413	P0A7W7	rplO	rpsH	24561554:0397:HT:binary	562	True
P02413	P0A7Y8	rplO	rnpA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02413	P0A7Z4	rplO	rpoA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P02413	P0A8E5	rplO	yacL	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P0A8T7	rplO	rpoC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02413	P0A9K3	rplO	ybeZ	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P0AA39	rplO	rluC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P0ACB0	rplO	dnaB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02413	P0ADZ0	rplO	rplW	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P0AEU7	rplO	skp	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02413	P0AFF6	rplO	nusA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P02413	P0AG24	rplO	spoT	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P14081	rplO	selB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P15082	rplO	srlR	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02413	P21499	rplO	rnr	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P21645	rplO	lpxD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P28629	rplO	adiA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02413	P36979	rplO	rlmN	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P02413	P42184	rplO	prsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02413	P67910	rplO	hldD	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02413	P75829	rplO	ybjX	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P76086	rplO	paaX	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02413	P76594	rplO	patZ	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02920	P02920	lacY	lacY	10196117:0040:LC:binary|12893935:0114:LC:binary	562	True
P02921	P36979	melB	rlmN	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P02925	P02925	rbsB	rbsB	24561554:0397:HT:binary|9641984:0114:LC:binary	562	True
P02925	P06612	rbsB	topA	24561554:0397:HT:binary	562	True
P02925	P07813	rbsB	leuS	24561554:0397:HT:binary	562	True
P02925	P15042	rbsB	ligA	24561554:0397:HT:binary	562	True
P02925	P19930	rbsB	hyaD	24561554:0397:HT:binary	562	True
P02925	P33129	rbsB	htrE	24561554:0397:HT:binary	562	True
P02925	P39336	rbsB	yjgL	24561554:0397:HT:binary	562	True
P02925	P75767	rbsB	ybhK	24561554:0397:HT:binary	562	True
P02929	P37759	tonB	rfbB	24561554:0397:HT:binary	562	True
P02930	P0A855	tolC	tolB	10879525:0114:LC:binary|24561554:0397:HT:binary	562	True
P02931	P76129	ompF	dosP	24561554:0397:HT:binary	562	True
P02932	P0ADW6	phoE	yhcC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02932	P30871	phoE	ygiF	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02932	P36979	phoE	rlmN	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P02942	P02942	tsr	tsr	10466731:0114:LC:binary	562	True
P02942	P0A964	tsr	cheW	16606699:0096:LC:binary|24561554:0397:HT:binary	562	True
P02942	P36979	tsr	rlmN	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
